customer_id,stock_code,similarity_score,rank,match_reason
15633,20914,0.767176,2,"{""co_purchased_with"": ""21212"", ""source"": ""동시구매"", ""segment_support"": 0.102159}"
15633,22558,0.759775,3,"{""co_purchased_with"": ""21212"", ""source"": ""동시구매"", ""segment_support"": 0.078904}"
15634,22113,0.86666,1,"{""co_purchased_with"": ""22111"", ""source"": ""동시구매"", ""segment_support"": 0.042411}"
15634,22114,0.839342,2,"{""co_purchased_with"": ""22112"", ""source"": ""동시구매"", ""segment_support"": 0.060268}"
15634,22694,0.809675,3,"{""co_purchased_with"": ""23323"", ""source"": ""동시구매"", ""segment_support"": 0.03125}"
15635,21768,0.711203,1,"{""co_purchased_with"": ""21735"", ""source"": ""동시구매"", ""segment_support"": 0.003165}"
15635,22765,0.707528,2,"{""co_purchased_with"": ""22764"", ""source"": ""동시구매"", ""segment_support"": 0.00226}"
15635,21769,0.681269,3,"{""co_purchased_with"": ""21735"", ""source"": ""동시구매"", ""segment_support"": 0.002712}"
15636,22173,0.878817,1,"{""co_purchased_with"": ""82482"", ""source"": ""동시구매"", ""segment_support"": 0.023056}"
15636,21754,0.871892,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.046112}"
15636,21755,0.870953,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.044756}"
15637,22139,0.844038,1,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.208511}"
15637,21731,0.79234,2,"{""co_purchased_with"": ""22326"", ""source"": ""동시구매"", ""segment_support"": 0.076596}"
15637,21914,0.77362,3,"{""co_purchased_with"": ""22619"", ""source"": ""동시구매"", ""segment_support"": 0.107801}"
15638,84988,0.771602,1,"{""co_purchased_with"": ""84987"", ""source"": ""동시구매"", ""segment_support"": 0.059801}"
15638,21210,0.744108,2,"{""co_purchased_with"": ""84987"", ""source"": ""동시구매"", ""segment_support"": 0.077243}"
15638,37503,0.737457,3,"{""co_purchased_with"": ""37449"", ""source"": ""동시구매"", ""segment_support"": 0.068106}"
15639,22029,0.771375,1,"{""co_purchased_with"": ""22037"", ""source"": ""동시구매"", ""segment_support"": 0.030289}"
15639,22027,0.764983,2,"{""co_purchased_with"": ""22037"", ""source"": ""동시구매"", ""segment_support"": 0.024864}"
15639,22045,0.743385,3,"{""co_purchased_with"": ""16161U"", ""source"": ""동시구매"", ""segment_support"": 0.018535}"
15640,22197,0.801185,1,"{""co_purchased_with"": ""20914"", ""source"": ""동시구매"", ""segment_support"": 0.195008}"
15640,22558,0.775988,2,"{""co_purchased_with"": ""20914"", ""source"": ""동시구매"", ""segment_support"": 0.195788}"
15640,47566,0.775313,3,"{""co_purchased_with"": ""22090"", ""source"": ""동시구매"", ""segment_support"": 0.303432}"
15641,21733,0.752198,1,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.178723}"
15641,84836,0.731099,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.157447}"
15641,22487,0.727332,3,"{""co_purchased_with"": ""21340"", ""source"": ""동시구매"", ""segment_support"": 0.131915}"
15642,21059,0.831578,1,"{""co_purchased_with"": ""21060"", ""source"": ""동시구매"", ""segment_support"": 0.014467}"
15642,21063,0.789444,2,"{""co_purchased_with"": ""21060"", ""source"": ""동시구매"", ""segment_support"": 0.005877}"
15642,21062,0.758432,3,"{""co_purchased_with"": ""21060"", ""source"": ""동시구매"", ""segment_support"": 0.005877}"
15643,22670,0.792228,1,"{""co_purchased_with"": ""22677"", ""source"": ""동시구매"", ""segment_support"": 0.019934}"
15643,22427,0.786568,2,"{""co_purchased_with"": ""22424"", ""source"": ""동시구매"", ""segment_support"": 0.056478}"
15643,22686,0.782396,3,"{""co_purchased_with"": ""22676"", ""source"": ""동시구매"", ""segment_support"": 0.005814}"
15644,22197,0.807163,1,"{""co_purchased_with"": ""20914"", ""source"": ""동시구매"", ""segment_support"": 0.058318}"
15644,22139,0.796721,2,"{""co_purchased_with"": ""22619"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
15644,84375,0.780774,3,"{""co_purchased_with"": ""84380"", ""source"": ""동시구매"", ""segment_support"": 0.026221}"
15645,22469,0.83159,1,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.065099}"
15645,84836,0.821812,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.050181}"
15645,22189,0.812342,3,"{""co_purchased_with"": ""22188"", ""source"": ""동시구매"", ""segment_support"": 0.03255}"
15646,22030,0.767375,1,"{""co_purchased_with"": ""21506"", ""source"": ""동시구매"", ""segment_support"": 0.075177}"
15646,22028,0.754917,2,"{""co_purchased_with"": ""22027"", ""source"": ""동시구매"", ""segment_support"": 0.025532}"
15646,22037,0.748308,3,"{""co_purchased_with"": ""22029"", ""source"": ""동시구매"", ""segment_support"": 0.048227}"
15647,22355,0.819518,1,"{""co_purchased_with"": ""20724"", ""source"": ""동시구매"", ""segment_support"": 0.028481}"
15647,22752,0.807335,2,"{""co_purchased_with"": ""22837"", ""source"": ""동시구매"", ""segment_support"": 0.019892}"
15647,22754,0.801339,3,"{""co_purchased_with"": ""22755"", ""source"": ""동시구매"", ""segment_support"": 0.014014}"
15648,85123A,0.899107,1,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.292359}"
15648,47566,0.885589,2,"{""co_purchased_with"": ""21621"", ""source"": ""동시구매"", ""segment_support"": 0.113787}"
15648,23298,0.869326,3,"{""co_purchased_with"": ""23209"", ""source"": ""동시구매"", ""segment_support"": 0.009967}"
15649,22139,0.75852,1,"{""co_purchased_with"": ""20749"", ""source"": ""동시구매"", ""segment_support"": 0.143688}"
15649,22467,0.735626,2,"{""co_purchased_with"": ""79321"", ""source"": ""동시구매"", ""segment_support"": 0.04485}"
15649,22179,0.733254,3,"{""co_purchased_with"": ""22468"", ""source"": ""동시구매"", ""segment_support"": 0.020764}"
15650,21843,0.821923,1,"{""co_purchased_with"": ""21533"", ""source"": ""동시구매"", ""segment_support"": 0.108804}"
15650,48194,0.774353,2,"{""co_purchased_with"": ""48187"", ""source"": ""동시구매"", ""segment_support"": 0.091362}"
15650,21524,0.771499,3,"{""co_purchased_with"": ""48187"", ""source"": ""동시구매"", ""segment_support"": 0.077243}"
15651,22556,0.818119,1,"{""co_purchased_with"": ""22555"", ""source"": ""동시구매"", ""segment_support"": 0.216849}"
15651,22659,0.787735,2,"{""co_purchased_with"": ""22900"", ""source"": ""동시구매"", ""segment_support"": 0.128705}"
15651,22629,0.771417,3,"{""co_purchased_with"": ""22551"", ""source"": ""동시구매"", ""segment_support"": 0.174727}"
15652,21380,0.769614,1,"{""co_purchased_with"": ""21381"", ""source"": ""동시구매"", ""segment_support"": 0.07234}"
15652,21621,0.753309,2,"{""co_purchased_with"": ""47566"", ""source"": ""동시구매"", ""segment_support"": 0.153191}"
15652,85123A,0.734945,3,"{""co_purchased_with"": ""21755"", ""source"": ""동시구매"", ""segment_support"": 0.337589}"
15653,22574,0.931224,1,"{""co_purchased_with"": ""22573"", ""source"": ""동시구매"", ""segment_support"": 0.015823}"
15653,22600,0.923112,2,"{""co_purchased_with"": ""22601"", ""source"": ""동시구매"", ""segment_support"": 0.019439}"
15653,22603,0.919822,3,"{""co_purchased_with"": ""22601"", ""source"": ""동시구매"", ""segment_support"": 0.016275}"
15654,22139,0.843747,1,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.089286}"
15654,22621,0.761009,2,"{""co_purchased_with"": ""21914"", ""source"": ""동시구매"", ""segment_support"": 0.058036}"
15654,21915,0.756197,3,"{""co_purchased_with"": ""21914"", ""source"": ""동시구매"", ""segment_support"": 0.035714}"
15655,21673,0.815916,1,"{""co_purchased_with"": ""21672"", ""source"": ""동시구매"", ""segment_support"": 0.009946}"
15655,21754,0.810804,2,"{""co_purchased_with"": ""21755"", ""source"": ""동시구매"", ""segment_support"": 0.046112}"
15655,21670,0.809519,3,"{""co_purchased_with"": ""21668"", ""source"": ""동시구매"", ""segment_support"": 0.017631}"
15656,85123A,0.869795,1,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
15656,22487,0.839162,2,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.054702}"
15656,22469,0.838752,3,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.065099}"
15657,22961,0.887052,1,"{""co_purchased_with"": ""22993"", ""source"": ""동시구매"", ""segment_support"": 0.055804}"
15657,22720,0.885144,2,"{""co_purchased_with"": ""22993"", ""source"": ""동시구매"", ""segment_support"": 0.066964}"
15657,22960,0.87578,3,"{""co_purchased_with"": ""22993"", ""source"": ""동시구매"", ""segment_support"": 0.071429}"
15658,22487,0.794349,1,"{""co_purchased_with"": ""21754"", ""source"": ""동시구매"", ""segment_support"": 0.097176}"
15658,84879,0.790892,2,"{""co_purchased_with"": ""22178"", ""source"": ""동시구매"", ""segment_support"": 0.145349}"
15658,22456,0.787339,3,"{""co_purchased_with"": ""22427"", ""source"": ""동시구매"", ""segment_support"": 0.049834}"
15659,48194,0.861545,1,"{""co_purchased_with"": ""48187"", ""source"": ""동시구매"", ""segment_support"": 0.033454}"
15659,48138,0.860908,2,"{""co_purchased_with"": ""20685"", ""source"": ""동시구매"", ""segment_support"": 0.044304}"
15659,21524,0.846862,3,"{""co_purchased_with"": ""48187"", ""source"": ""동시구매"", ""segment_support"": 0.033906}"
15660,85123A,0.839292,1,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.420437}"
15660,84879,0.817261,2,"{""co_purchased_with"": ""84946"", ""source"": ""동시구매"", ""segment_support"": 0.329173}"
15660,22086,0.806509,3,"{""co_purchased_with"": ""22910"", ""source"": ""동시구매"", ""segment_support"": 0.322153}"
15661,85123A,0.847584,1,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.292359}"
15661,21733,0.845851,2,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.144518}"
15661,22189,0.842213,3,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.101329}"
15662,22487,0.80442,1,"{""co_purchased_with"": ""21755"", ""source"": ""동시구매"", ""segment_support"": 0.097176}"
15662,21745,0.801833,2,"{""co_purchased_with"": ""21755"", ""source"": ""동시구매"", ""segment_support"": 0.031561}"
15662,22168,0.791014,3,"{""co_purchased_with"": ""85055"", ""source"": ""동시구매"", ""segment_support"": 0.046512}"
15663,23265,0.814599,1,"{""co_purchased_with"": ""23266"", ""source"": ""동시구매"", ""segment_support"": 0.01311}"
15663,23264,0.802905,2,"{""co_purchased_with"": ""23266"", ""source"": ""동시구매"", ""segment_support"": 0.014919}"
15663,21733,0.798701,3,"{""co_purchased_with"": ""23263"", ""source"": ""동시구매"", ""segment_support"": 0.052893}"
15664,21755,0.826394,1,"{""co_purchased_with"": ""21754"", ""source"": ""동시구매"", ""segment_support"": 0.044756}"
15664,22457,0.824541,2,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.073237}"
15664,84836,0.821823,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.050181}"
15665,22457,0.791972,1,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.214184}"
15665,22488,0.772568,2,"{""co_purchased_with"": ""84978"", ""source"": ""동시구매"", ""segment_support"": 0.121986}"
15665,22487,0.771592,3,"{""co_purchased_with"": ""21754"", ""source"": ""동시구매"", ""segment_support"": 0.131915}"
15666,21918,0.735394,1,"{""co_purchased_with"": ""21790"", ""source"": ""동시구매"", ""segment_support"": 0.037375}"
15666,21429,0.734392,2,"{""co_purchased_with"": ""20979"", ""source"": ""동시구매"", ""segment_support"": 0.059801}"
15666,20975,0.731691,3,"{""co_purchased_with"": ""20978"", ""source"": ""동시구매"", ""segment_support"": 0.056478}"
15667,84879,0.779227,1,"{""co_purchased_with"": ""84946"", ""source"": ""동시구매"", ""segment_support"": 0.118304}"
15667,84978,0.769604,2,"{""co_purchased_with"": ""84836"", ""source"": ""동시구매"", ""segment_support"": 0.029018}"
15667,21314,0.765789,3,"{""co_purchased_with"": ""84946"", ""source"": ""동시구매"", ""segment_support"": 0.022321}"
15668,84947,0.9142,1,"{""co_purchased_with"": ""84946"", ""source"": ""동시구매"", ""segment_support"": 0.029837}"
15668,22791,0.899447,2,"{""co_purchased_with"": ""84946"", ""source"": ""동시구매"", ""segment_support"": 0.018987}"
15668,84949,0.885862,3,"{""co_purchased_with"": ""84946"", ""source"": ""동시구매"", ""segment_support"": 0.026221}"
15669,23168,0.824683,1,"{""co_purchased_with"": ""23245"", ""source"": ""동시구매"", ""segment_support"": 0.01311}"
15669,84879,0.811003,2,"{""co_purchased_with"": ""22423"", ""source"": ""동시구매"", ""segment_support"": 0.097649}"
15669,23298,0.808372,3,"{""co_purchased_with"": ""23245"", ""source"": ""동시구매"", ""segment_support"": 0.046112}"
15670,22430,0.795711,1,"{""co_purchased_with"": ""22427"", ""source"": ""동시구매"", ""segment_support"": 0.019934}"
15670,22487,0.794655,2,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.097176}"
15670,21621,0.791528,3,"{""co_purchased_with"": ""22499"", ""source"": ""동시구매"", ""segment_support"": 0.095515}"
15671,84836,0.798325,1,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.218409}"
15671,22487,0.790323,2,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.205148}"
15671,21380,0.784339,3,"{""co_purchased_with"": ""21381"", ""source"": ""동시구매"", ""segment_support"": 0.106864}"
15672,85123A,0.779992,1,"{""co_purchased_with"": ""21733"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
15672,22189,0.728148,2,"{""co_purchased_with"": ""21733"", ""source"": ""동시구매"", ""segment_support"": 0.03255}"
15672,84836,0.724408,3,"{""co_purchased_with"": ""21733"", ""source"": ""동시구매"", ""segment_support"": 0.050181}"
15673,22139,0.836728,1,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.208511}"
15673,22993,0.813068,2,"{""co_purchased_with"": ""22961"", ""source"": ""동시구매"", ""segment_support"": 0.089362}"
15673,20728,0.795925,3,"{""co_purchased_with"": ""22383"", ""source"": ""동시구매"", ""segment_support"": 0.167376}"
15674,22558,0.789891,1,"{""co_purchased_with"": ""22993"", ""source"": ""동시구매"", ""segment_support"": 0.116312}"
15674,20914,0.772448,2,"{""co_purchased_with"": ""22667"", ""source"": ""동시구매"", ""segment_support"": 0.137589}"
15674,22666,0.763385,3,"{""co_purchased_with"": ""22667"", ""source"": ""동시구매"", ""segment_support"": 0.177305}"
15675,22139,0.800406,1,"{""co_purchased_with"": ""21889"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
15675,23209,0.796691,2,"{""co_purchased_with"": ""23207"", ""source"": ""동시구매"", ""segment_support"": 0.029837}"
15675,85099B,0.795814,3,"{""co_purchased_with"": ""85099C"", ""source"": ""동시구매"", ""segment_support"": 0.082731}"
15676,22086,0.826815,1,"{""co_purchased_with"": ""35970"", ""source"": ""동시구매"", ""segment_support"": 0.076401}"
15676,84879,0.783871,2,"{""co_purchased_with"": ""22178"", ""source"": ""동시구매"", ""segment_support"": 0.097649}"
15676,21914,0.782682,3,"{""co_purchased_with"": ""21915"", ""source"": ""동시구매"", ""segment_support"": 0.033002}"
15677,85123A,0.814382,1,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
15677,22086,0.812814,2,"{""co_purchased_with"": ""22909"", ""source"": ""동시구매"", ""segment_support"": 0.076401}"
15677,23247,0.807616,3,"{""co_purchased_with"": ""23234"", ""source"": ""동시구매"", ""segment_support"": 0.020344}"
15678,85123A,0.8433,1,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
15678,21733,0.826517,2,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.052893}"
15678,22469,0.817518,3,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.065099}"
15679,21703,0.7134,1,"{""co_purchased_with"": ""21892"", ""source"": ""동시구매"", ""segment_support"": 0.021248}"
15679,21914,0.707569,2,"{""co_purchased_with"": ""21892"", ""source"": ""동시구매"", ""segment_support"": 0.033002}"
15679,51014A,0.705384,3,"{""co_purchased_with"": ""20992"", ""source"": ""동시구매"", ""segment_support"": 0.012206}"
15680,22457,0.786751,1,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
