customer_id,segment,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rationale,analyzed_at,created_at
15413,이탈위험 고객,691,5,6798.72,1,4,5,145,"마지막 구매 후 691일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 5회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £6,798.72이며, 최근성 점수 1점, 구매빈도 점수 4점, 구매금액 점수 5점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15414,일반고객,9,3,774.9000000000001,5,3,3,533,"마지막 구매 후 9일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £774.90입니다. 최근성 점수 5점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15415,일반고객,313,1,559.61,2,1,2,212,"마지막 구매 후 313일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £559.61입니다. 최근성 점수 2점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15416,충성고객,64,7,4572.82,3,4,5,345,"마지막 구매 후 64일이 지났고, 총 구매 횟수는 7회로 반복 구매 성향이 강합니다. 총 구매금액은 £4,572.82이며, 최근성 점수 3점, 구매빈도 점수 4점, 구매금액 점수 5점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15417,일반고객,85,1,508.8,3,1,2,312,"마지막 구매 후 85일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £508.80입니다. 최근성 점수 3점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15418,이탈위험 고객,425,2,449.42,1,2,2,122,"마지막 구매 후 425일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £449.42이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15419,신규고객,24,1,135.86,4,1,1,411,"마지막 구매 후 24일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £135.86이고, 최근성 점수 4점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15420,이탈위험 고객,434,6,743.0,1,4,3,143,"마지막 구매 후 434일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 6회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £743.00이며, 최근성 점수 1점, 구매빈도 점수 4점, 구매금액 점수 3점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15421,우수고객,58,10,3805.34,4,5,5,455,"마지막 구매 후 58일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 10회, 총 구매금액은 £3,805.34입니다. 최근성 점수 4점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15422,이탈위험 고객,323,7,1619.97,2,4,4,244,"마지막 구매 후 323일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 7회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £1,619.97이며, 최근성 점수 2점, 구매빈도 점수 4점, 구매금액 점수 4점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15423,일반고객,38,3,266.89,4,3,1,431,"마지막 구매 후 38일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £266.89입니다. 최근성 점수 4점, 구매빈도 점수 3점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15424,이탈위험 고객,254,3,597.78,2,3,2,232,"마지막 구매 후 254일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 3회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £597.78이며, 최근성 점수 2점, 구매빈도 점수 3점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15425,이탈위험 고객,400,4,1941.1200000000001,2,3,4,234,"마지막 구매 후 400일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 4회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £1,941.12이며, 최근성 점수 2점, 구매빈도 점수 3점, 구매금액 점수 4점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15426,우수고객,19,9,2156.35,4,5,4,454,"마지막 구매 후 19일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 9회, 총 구매금액은 £2,156.35입니다. 최근성 점수 4점, 구매빈도 점수 5점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15427,일반고객,33,3,1430.54,4,3,4,434,"마지막 구매 후 33일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £1,430.54입니다. 최근성 점수 4점, 구매빈도 점수 3점, 구매금액 점수 4점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15428,일반고객,15,4,762.75,5,3,3,533,"마지막 구매 후 15일이 지났고, 총 구매 횟수는 4회, 총 구매금액은 £762.75입니다. 최근성 점수 5점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15429,신규고객,26,2,397.35,4,2,2,422,"마지막 구매 후 26일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £397.35이고, 최근성 점수 4점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15430,이탈위험 고객,467,2,954.75,1,2,3,123,"마지막 구매 후 467일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £954.75이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 3점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15431,일반고객,502,1,153.24,1,1,1,111,"마지막 구매 후 502일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £153.24입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15432,신규고객,23,2,320.76,4,2,2,422,"마지막 구매 후 23일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £320.76이고, 최근성 점수 4점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15433,이탈위험 고객,213,2,533.3,2,2,2,222,"마지막 구매 후 213일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £533.30이며, 최근성 점수 2점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15434,우수고객,8,11,2567.06,5,5,4,554,"마지막 구매 후 8일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 11회, 총 구매금액은 £2,567.06입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15435,신규고객,22,1,149.29,4,1,1,411,"마지막 구매 후 22일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £149.29이고, 최근성 점수 4점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15436,일반고객,12,3,1067.75,5,3,3,533,"마지막 구매 후 12일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £1,067.75입니다. 최근성 점수 5점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15437,이탈위험 고객,262,2,393.45,2,2,2,222,"마지막 구매 후 262일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £393.45이며, 최근성 점수 2점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15438,일반고객,131,1,156.57999999999998,3,1,1,311,"마지막 구매 후 131일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £156.58입니다. 최근성 점수 3점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15439,이탈위험 고객,404,4,1269.05,2,3,4,234,"마지막 구매 후 404일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 4회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £1,269.05이며, 최근성 점수 2점, 구매빈도 점수 3점, 구매금액 점수 4점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15440,일반고객,54,3,383.68,4,3,2,432,"마지막 구매 후 54일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £383.68입니다. 최근성 점수 4점, 구매빈도 점수 3점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15441,이탈위험 고객,396,3,1254.21,2,3,4,234,"마지막 구매 후 396일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 3회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £1,254.21이며, 최근성 점수 2점, 구매빈도 점수 3점, 구매금액 점수 4점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15442,일반고객,248,1,594.0,2,1,2,212,"마지막 구매 후 248일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £594.00입니다. 최근성 점수 2점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15443,우수고객,1,14,5114.2300000000005,5,5,5,555,"마지막 구매 후 1일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 14회, 총 구매금액은 £5,114.23입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15444,신규고객,9,2,1411.21,5,2,4,524,"마지막 구매 후 9일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £1,411.21이고, 최근성 점수 5점, 구매빈도 점수 2점, 구매금액 점수 4점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15445,이탈위험 고객,264,2,284.5,2,2,2,222,"마지막 구매 후 264일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £284.50이며, 최근성 점수 2점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15446,이탈위험 고객,376,3,396.75,2,3,2,232,"마지막 구매 후 376일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 3회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £396.75이며, 최근성 점수 2점, 구매빈도 점수 3점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15447,이탈위험 고객,330,5,492.88,2,4,2,242,"마지막 구매 후 330일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 5회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £492.88이며, 최근성 점수 2점, 구매빈도 점수 4점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15448,이탈위험 고객,312,2,788.8100000000001,2,2,3,223,"마지막 구매 후 312일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £788.81이며, 최근성 점수 2점, 구매빈도 점수 2점, 구매금액 점수 3점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15449,일반고객,26,3,974.52,4,3,3,433,"마지막 구매 후 26일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £974.52입니다. 최근성 점수 4점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
15450,신규고객,30,1,429.84,4,1,2,412,"마지막 구매 후 30일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £429.84이고, 최근성 점수 4점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
